LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
10, 257.0, 41235.0, 8856576, 1.0, 37136.0, 2304, 511.0, 41234.0, 34596, -1584.0, 41125.0, 8856576, -258.0, -1.0, 2304, 22007.0, 41553.0, 34851,
11, 257.0, 41235.0, 8856576, 1.0, 37136.0, 2304, 511.0, 41234.0, 34596, -1584.0, 41125.0, 8856576, -258.0, -1.0, 2304, 22007.0, 41553.0, 34851,
12, 257.0, 1566.0, 278784, 1.0, 256.0, 256, 511.0, 1599.0, 1089, -1584.0, 1471.0, 262144, -37.0, -1.0, 256, 1854.0, 1858.0, 1089,
13, 257.0, 3325.0, 524288, 1.0, 2046.0, 131072, 511.0, 3579.0, 524288, -1584.0, 3191.0, 524288, -1840.0, 2038.0, 131072, 702.0, 3611.0, 524543,
14, 257.0, 3325.0, 524288, 1.0, 2046.0, 512, 511.0, 3324.0, 2048, -1584.0, 3191.0, 524288, -74.0, -1.0, 512, 3579.0, 3586.0, 2048,
15, 257.0, 29733.0, 4147200, 1.0, 28578.0, 4608, 511.0, 29732.0, 16200, -1584.0, 29614.0, 4147200, -479.0, -1.0, 4608, 29987.0, 30050.0, 16200,
16, 257.0, 6905.0, 1048576, 1.0, 5626.0, 262144, 511.0, 7159.0, 1048576, -1584.0, 6715.0, 1048576, -1840.0, 5609.0, 262144, 702.0, 7223.0, 1048831,
17, 257.0, 3325.0, 524288, 1.0, 2046.0, 512, 511.0, 3324.0, 2048, -1584.0, 3191.0, 524288, -74.0, -1.0, 512, 3579.0, 3586.0, 2048,
18, 257.0, 3325.0, 524288, 1.0, 2046.0, 512, 511.0, 3324.0, 2048, -1584.0, 3191.0, 524288, -74.0, -1.0, 512, 3579.0, 3586.0, 2048,
19, 257.0, 6905.0, 1048576, 1.0, 5626.0, 262144, 511.0, 7159.0, 1048576, -1584.0, 6715.0, 1048576, -1840.0, 5609.0, 262144, 702.0, 7223.0, 1048831,
20, 257.0, 29733.0, 4147200, 1.0, 28578.0, 4608, 511.0, 29732.0, 16200, -1584.0, 29614.0, 4147200, -479.0, -1.0, 4608, 29987.0, 30050.0, 16200,
21, 257.0, 3325.0, 524288, 1.0, 2046.0, 512, 511.0, 3324.0, 2048, -1584.0, 3191.0, 524288, -74.0, -1.0, 512, 3579.0, 3586.0, 2048,
22, 257.0, 29733.0, 4147200, 1.0, 28578.0, 4608, 511.0, 29732.0, 16200, -1584.0, 29614.0, 4147200, -479.0, -1.0, 4608, 29987.0, 30050.0, 16200,
23, 257.0, 6905.0, 1048576, 1.0, 5626.0, 262144, 511.0, 7159.0, 1048576, -1584.0, 6715.0, 1048576, -1840.0, 5609.0, 262144, 702.0, 7223.0, 1048831,
24, 257.0, 18124.0, 1179648, 1.0, 17630.0, 4608, 511.0, 18140.0, 4608, -1584.0, 17990.0, 1131008, -479.0, -1.0, 4608, 18395.0, 18412.0, 4608,
25, 257.0, 7921.0, 524288, 1.0, 7410.0, 524288, 511.0, 8175.0, 524288, -1584.0, 7787.0, 524288, -1840.0, 7375.0, 524288, 702.0, 8207.0, 524543,
26, 257.0, 29616.0, 589824, 1.0, 29306.0, 9216, 511.0, 29624.0, 2304, -1584.0, 29424.0, 541696, -957.0, -1.0, 9216, 29879.0, 29887.0, 2304,
27, 257.0, 34377.0, 1806336, 1.0, 33926.0, 9216, 511.0, 34376.0, 7056, -1584.0, 34299.0, 1806336, -957.0, -1.0, 9216, 34631.0, 34658.0, 7056,
28, 257.0, 27892.0, 147456, 1.0, 27626.0, 9216, 511.0, 27896.0, 576, -1584.0, 23877.0, 123904, -957.0, -1.0, 9216, 28151.0, 28153.0, 576,
